context,ory_Orya
"If a wheat crop is destroyed by a pest we may plant a hardier variety of wheat the next year, relying on intraspecific diversity. We may forgo wheat production in that area and plant a different species altogether, relying on interspecific diversity. Even an agricultural society that primarily grows monocultures relies on biodiversity at some point.","ଯଦି ଗହମ ଶସ୍ୟ ଏକ ଧ୍ୱଂସକାରକ କୀଟ ଦ୍ଵାରା ନଷ୍ଟ ହୋଇଯାଉଥାଏ, ଆମେ ଆନ୍ତଃ-ପ୍ରଜାତୀୟ ବିବିଧତା ଉପରେ ନିର୍ଭର କରି, ପରବର୍ତ୍ତୀ ବର୍ଷ, ଗହମର ଏକ ଅଧିକ ସହନକ୍ଷମ କିସମ ରୋପଣ କରିପାରିବା ।"
"In 1967, Manuel Blum formulated a set of axioms (now known as Blum axioms) specifying desirable properties of complexity measures on the set of computable functions and proved an important result, the so-called speed-up theorem. The field began to flourish in 1971 when Stephen Cook and Leonid Levin proved the existence of practically relevant problems that are NP-complete. In 1972, Richard Karp took this idea a leap forward with his landmark paper, ""Reducibility Among Combinatorial Problems"", in which he showed that 21 diverse combinatorial and graph theoretical problems, each infamous for its computational intractability, are NP-complete.",ଉକ୍ତ ବିଷୟଟି ୧୯୭୧ ମସିହାରେ ବିକଶିତ ହେବାକୁ ଆରମ୍ଭ କରିଥିଲା ଯେତେବେଳେକି ଷ୍ଟିଫେନ୍‌ କୁକ୍‌ ଏବଂ ଲିଓନିଡ଼୍‌ ଲେଭିନ୍‌ ଏନ୍‌.ପି.-ସମ୍ପୂର୍ଣ୍ଣ ହୋଇଥିବା ପ୍ରକୃତ ପକ୍ଷରେ ପ୍ରାସଙ୍ଗିକ ସମସ୍ୟାଗୁଡ଼ିକର ସ୍ଥିତିକୁ ପ୍ରମାଣିତ କରିଥିଲେ ।
"In the early medieval Alpine upland, a simpler central heating system where heat travelled through underfloor channels from the furnace room replaced the Roman hypocaust at some places. In Reichenau Abbey a network of interconnected underfloor channels heated the 300 m large assembly room of the monks during the winter months. The degree of efficiency of the system has been calculated at 90%.","ଆଦ୍ୟ ମଧ୍ୟଯୁଗୀୟ ଆଲପାଇନ୍ ଉଚ୍ଚଭୂମିରେ, ଏକ ଅଧିକ ସରଳ କେନ୍ଦ୍ରୀୟ ତାପନ ପ୍ରଣାଳୀ, ଯେଉଁଥିରେ ଚୁଲା ଥିବା କୋଠରୀର ଚଟାଣତଳ ଚ୍ୟାନେଲ ଦେଇ ଉତ୍ତାପ ପ୍ରବାହିତ ହେଉଥିଲା, କେତେକ ସ୍ଥାନରେ ରୋମୀୟ 'ହାଇପୋକଷ୍ଟ'ର ସ୍ଥାନନେଇଥିଲା।"
"LDMOS are power MOSFETs with a lateral structure. They are mainly used in high-end audio power amplifiers, and RF power amplifiers in wireless cellular networks, such as 2G, 3G, and 4G. Their advantage is a better behaviour in the saturated region (corresponding to the linear region of a bipolar junction transistor) than the vertical MOSFETs. Vertical MOSFETs are designed for switching applications, so they are only used in On or Off states.","ସେଗୁଡ଼ିକ ମୁଖ୍ୟତଃ ୨ଜି, ୩ଜି, ଏବଂ ୪ଜି ଭଳି ବେତାର ସେଲ୍ୟୁଲାର୍‌ ନେଟ୍‌ୱର୍କ୍‌ଗୁଡ଼ିକରେ ଉଚ୍ଚମାନର ଧ୍ୱନି ଶକ୍ତି ବିବର୍ଦ୍ଧକ ଯନ୍ତ୍ର ଏବଂ ଆର୍‌.ଏଫ୍‌. ଶକ୍ତି ବିବର୍ଦ୍ଧକ ଯନ୍ତ୍ରଗୁଡ଼ିକରେ ବ୍ୟବହୃତ ହୋଇଥାଏ ।"
"Mains filter capacitors are usually encapsulated wound-plastic-film types, since these deliver high voltage rating at low cost, and may be made self-healing and fusible. Mains filter capacitors are often ceramic RFI/EMI suppression capacitors. The additional safety requirements for mains filtering are:",ମୁଖ୍ୟ ଫିଲ୍‌ଟର୍‌ କାପାସିଟର୍‌ଗୁଡ଼ିକ ସାଧାରଣତଃ ଗୁଡ଼େଇହୋଇ ରହିଥିବା ପ୍ଲାଷ୍ଟିକ୍‌ ଆବରଣରେ ସଂପୁଟିତ ହୋଇ ରହିଥାଏ କାରଣ ଏଗୁଡ଼ିକ ନିମ୍ନ ଦରରେ ଉଚ୍ଚ ଭୋଲ୍‌ଟେଜ୍‌ ହାର ପ୍ରଦାନ କରିଥାଏ ଏବଂ ଏଗୁଡ଼ିକୁ ସ୍ଵ-ଉପଚାରକ୍ଷମ ଏବଂ ଗଳନକ୍ଷମ କରାଯାଇପାରେ ।
"Many applications of reinforcement learning do not involve just a single agent, but rather a collection of agents that learn together and co-adapt. These agents may be competitive, as in many games, or cooperative as in many real-world multi-agent systems. Multi-agent reinforcement learning studies the problems introduced in this setting.",'ମଲ୍ଟି-ଏଜେଣ୍ଟ୍‌ ରିଇନ୍‌ଫୋର୍ସ୍‌ମେଣ୍ଟ୍‌ ଲର୍ଣ୍ଣିଂ' ଏହି ପରିସ୍ଥିତିରେ ଦେଖାଦେଉଥିବା ସମସ୍ୟାଗୁଡ଼ିକର ଅନୁଧ୍ୟାନ କରିଥାଏ ।
"National Institute of Electronics & Information Technology Aurangabad (NIELIT Aurangabad) is located inside the Dr. B.A.M. University campus. It is a central government engineering institute under the Ministry of Communication & Information Technology Government of India. It offers DEPM, B.TECH (Electronics Engineering), M.tech (Electronics Design Technology), Ph.D., and short-term courses.","ଏହା ଡି.ଇ.ପି.ଏମ୍‌., ବି.ଟେକ୍‌ (ଇଲେକ୍ଟ୍ରୋନିକ୍ସ୍‌ ଇଞ୍ଜିନିୟରିଂ), ଏମ୍‌.ଟେକ୍‌‌ (ଇଲେକ୍ଟ୍ରୋନିକ୍ସ୍‌ ଡିଜାଇନ୍‌ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା), ପିଏଚ୍‌.ଡି. ଏବଂ ସ୍ଵଳ୍ପ-କାଳୀନ ପାଠ୍ୟକ୍ରମମାନ ପ୍ରଦାନ କରିଥାଏ ।"
"Other definitions are used by other authors. For example, what John Polkinghorne terms 'conceptual' or 'epistemological' reductionism is the definition provided by Simon Blackburn and by Jaegwon Kim: that form of reductionism which concerns a program of replacing the facts or entities involved in one type of discourse with other facts or entities from another type, thereby providing a relationship between them. Richard Jones distinguishes ontological and epistemological reductionism, arguing that many ontological and epistemological reductionists affirm the need for different concepts for different degrees of complexity while affirming a reduction of theories.","ଉଦାହରଣ ସ୍ୱରୂପ, ଜନ୍ ପୋଲକିଂହର୍ଣ୍ଣ ଯାହାକୁ 'ବୈଚାରିକ' ବା 'ଜ୍ଞାନତାତ୍ତ୍ୱିକ' ଅବବ୍ୟାଖ୍ୟାବାଦ ବୋଲି କୁହନ୍ତି, ତାହା ହେଉଛି ସାଇମନ୍ ବ୍ଲାକ୍‌ବର୍ନ୍ ଏବଂ ଜାଇଗୱନ୍ କିମ୍‌ଙ୍କ ଦ୍ୱାରା ପ୍ରଦାନ କରାଯାଇଥିବା ସଂଜ୍ଞା: ସେହି ପ୍ରକାର ଅବବ୍ୟାଖ୍ୟାବାଦ ଯାହାର କାର୍ଯ୍ୟକ୍ରମରେ ଗୋଟିଏ ପ୍ରକାର ବିମର୍ଶ ସହ ଜଡ଼ିତ ତଥ୍ୟ ବା ସତ୍ତାସବୁକୁ ଅନ୍ୟ ଏକ ପ୍ରକାରରୁ ଆଣି, ତାହା ଜାଗାରେ ରଖି, ସେମାନଙ୍କ ମଧ୍ୟରେ ଏକ ଅନ୍ତଃସମ୍ପର୍କ ସ୍ଥାପନ କରାଯାଇଥାଏ।"
"Primary and secondary education is compulsory, and is financed by the state and free of charge in public schools. Bangladesh has a literacy rate of 74.7% percent as of 2019: 77.4% for males and 71.9% for females. The country's educational system is three-tiered and heavily subsidised, with the government operating many schools at the primary, secondary and higher secondary levels and subsidising many private schools.","୨୦୧୯ ସୁଦ୍ଧା, ବାଂଲାଦେଶର ସାକ୍ଷରତା ହାର ୭୪.୭%: ପୁରୁଷମାନଙ୍କର ୭୭.୪% ଏବଂ ମହିଳାମାନଙ୍କର ୭୧.୯% ।"
"The Indian numbering system corresponds to the Western system for the zeroth through fourth powers of ten: one (100), ten (101), one hundred (102), one thousand (103), and ten thousand (104). For higher powers of ten, the names no longer correspond. In the Indian system, the next powers of ten are called one lakh, ten lakh, one crore, ten crore, one arab (or one hundred crore), and so on; there are new words for every second power of ten (105 + 2n): lakh (105), crore (107), arab (109),","ଭାରତୀୟ ସଂଖ୍ୟା ବ୍ୟବସ୍ଥା ଶୂନ୍ୟ ସଂଖ୍ୟା କ୍ଷେତ୍ରରେ, ଦଶର ଚତୁର୍ଥ ଘାତ ପର୍ଯ୍ୟନ୍ତ, ପାଶ୍ଚାତ୍ୟ ବ୍ୟବସ୍ଥାର ଅନୁରୂପ ହୋଇଥାଏ: ଏକ, ଦଶ, ଏକ ଶହ, ଏକ ହଜାର, ଏବଂ ଦଶ ହଜାର।"
"The SI derived unit for measuring the catalytic activity of a catalyst is the katal, which is quantified in moles per second. The productivity of a catalyst can be described by the turnover number (or TON) and the catalytic activity by the turn over frequency (TOF), which is the TON per time unit. The biochemical equivalent is the enzyme unit.","ଏକ ଉତ୍‌ପ୍ରେରକର ଉତ୍‌ପ୍ରେରକୀ ସକ୍ରିୟତା ମାପ କରିବାର ଏସ୍‌.ଆଇ.-ବ୍ୟୁତ୍ପନ୍ନ ଏକକଟି ହେଉଛି 'କାଟାଲ୍', ଯାହାର ପରିମାଣ ସେକେଣ୍ଡ୍‌ ପ୍ରତି ମୋଲ୍‌ ଭାବରେ ନିର୍ଦ୍ଧାରିତ ହୋଇଥାଏ ।"
"The endonym (Rmana ""the land of the Romans, i.e. the Eastern Roman Empire"") was understood as another name for the province by the invading Seljuq Turks, who founded a Sultanate of Rm in 1077. Thus (land of the) Rm became another name for Anatolia. By the 12th century Europeans had started referring to Anatolia as Turchia.","ଏହି ଅନ୍ୟନାମ (ରୁମାନା, ""ରୋମୀୟମାନଙ୍କର ଭୂମି"", ଅର୍ଥାତ୍‌, ପୂର୍ବ ରୋମ ସାମ୍ରାଜ୍ୟ) ଟିକୁ, ଏହି ପ୍ରଦେଶର ଅନ୍ୟ ଏକ ନାମ ଭାବରେ ଆକ୍ରମଣକାରୀ ସେଲଜୁକ୍ ତୁର୍କୀମାନେ ବୁଝିଥିଲେ, ଯେଉଁମାନେ ୧୦୭୭ ମସିହାରେ 'ରମ୍ ସୁଲତାନେଟ୍' ପ୍ରତିଷ୍ଠା କଲେ।"
"The first observation of gravitational waves on 14 September 2015 was announced by the LIGO and Virgo interferometer collaborations on 11 February 2016. However, the Virgo interferometer in Italy was not operating at the time, and the GEO600 was in engineering mode and is not sensitive enough, and so could not confirm the signal. The GEO600 began taking data simultaneously with Advanced LIGO on September 18, 2015.","ଅବଶ୍ୟ, ଇଟାଲୀରେ ଭର୍ଗୋ ଇଣ୍ଟରଫେରୋମିଟର ସେହି ସମୟରେ କାର୍ଯ୍ୟ କରୁନଥିଲା, ଏବଂ ଜି.ଇ.ଓ.୬୦୦ ଇଞ୍ଜିନିୟରିଂ ମୋଡରେ ଥିଲା ଏବଂ ଯଥେଷ୍ଟ ସମ୍ବେଦନଶୀଳ ନଥିଲା, ତେଣୁ ଏହା ସଙ୍କେତଟିକୁ ନିଶ୍ଚିତ କରିପାରି ନଥିଲା।"
"The migration of Hindus from East Pakistan to India continued unabated after partition. The 1951 census in India recorded that 2.5 million refugees arrived from East Pakistan, of which 2.1 million migrated to West Bengal while the rest migrated to Assam, Tripura, and other states. These refugees arrived in waves and did not come solely at partition.",ଏହି ଶରଣାର୍ଥୀମାନେ ପର୍ଯ୍ୟାୟକ୍ରମେ ଆସି ପହଞ୍ଚିଥିଲେ ଏବଂ କେବଳ ବିଭାଜନ ସମୟରେ ଆସିନଥିଲେ ।
"The one-hybrid variation of this technique is designed to investigate proteinDNA interactions and uses a single fusion protein in which the AD is linked directly to the binding domain. The binding domain in this case however is not necessarily of fixed sequence as in two-hybrid proteinprotein analysis but may be constituted by a library. This library can be selected against the desired target sequence, which is inserted in the promoter region of the reporter gene construct.","ଏହି ସଂଗ୍ରହସମୂହଟି ଉପଯୁକ୍ତ ଲକ୍ଷିତ ଶୃଙ୍ଖଳା ନିମନ୍ତେ ଚୟନ କରାଯାଇପାରେ, ଯାହାକୁକି ପ୍ରତିବେଦକ ଜିନ୍‌ ବିନ୍ୟାସର ଉନ୍ନାୟକ ପ୍ରକ୍ଷେତ୍ର ମଧ୍ୟକୁ ଭର୍ତ୍ତି କରାଯାଇଥାଏ ।"
"The open-chain form is thermodynamically unstable, and it spontaneously isomerizes to the cyclic forms. (Although the ring closure reaction could in theory create four- or three-atom rings, these would be highly strained, and are not observed in practice.) In solutions at room temperature, the four cyclic isomers interconvert over a time scale of hours, in a process called mutarotation. Starting from any proportions, the mixture converges to a stable ratio of : 36:64.",ସାଧାରଣ ତାପମାତ୍ରାରେ ଦ୍ରବଣରେ ଚାରୋଟିଯାକ ଚକ୍ରୀୟ ଆଇସୋମର 'ଘଣ୍ଟା'ର ସମୟ ମାପକ୍ରମରେ 'ପରିବର୍ତ୍ତୀଧ୍ରୁବଣ-ଘୂର୍ଣ୍ଣନ' କୁହାଯାଉଥିବା ଏକ ପ୍ରକ୍ରିୟା ମାଧ୍ୟମରେ ଆନ୍ତଃରୂପାନ୍ତରିତ ହୋଇଯାଆନ୍ତି ।
"The sense coil (6) is a differential current transformer which surrounds (but is not electrically connected to) the live and neutral conductors. In normal operation, all the current down the live conductor returns up the neutral conductor. The currents in the two conductors are therefore equal and opposite and cancel each other out.",'ସେନ୍ସ କଏଲ୍‌' ହେଉଛି ଏକ ବିଭେଦୀ ବୈଦ୍ୟୁତିକ ଟ୍ରାନ୍ସ୍‌ଫର୍ମର୍‌ ଯାହାକି ଲାଇଭ୍‌ ଏବଂ ନିଉଟ୍ରାଲ୍‌ ପରିବାହୀଗୁଡ଼ିକୁ ଘେରି ରହିଥାଏ (ମାତ୍ର ସେଗୁଡ଼ିକ ସହ ବୈଦ୍ୟୁତିକ ଭାବରେ ସଂଯୁକ୍ତ ନୁହେଁ) ।
"The shape of parenchyma cells varies with their function. In the spongy mesophyll of a leaf, parenchyma cells range from near-spherical and loosely arranged with large intercellular spaces, to branched or stellate, mutually interconnected with their neighbours at the ends of their arms to form a three-dimensional network, like in the red kidney bean Phaseolus vulgaris and other mesophytes. These cells, along with the epidermal guard cells of the stoma, form a system of air spaces and chambers that regulate the exchange of gases.","ଏକ ପତ୍ରର ସ୍ପଞ୍ଜ ଭଳି ମେସୋଫାଇଲ୍‌ରେ, ପ୍ୟାରେନ୍‌କାଇମା କୋଷଗୁଡ଼ିକ ପ୍ରାୟ-ଗୋଲାକାର ଏବଂ ହୁଗୁଳା ଭାବେ ବ୍ୟବସ୍ଥିତ ବଡ଼ ଅନ୍ତଃକୋଷୀୟ ସ୍ଥାନମାନଙ୍କରୁ ନେଇ ଶାଖା କିମ୍ବା ଷ୍ଟେଲେଟ୍ ପର୍ଯ୍ୟନ୍ତ ଥାଏ, ଯାହା ସେମାନଙ୍କର ଶାଖାର ଶେଷ ଭାଗରେ ନିଜ ପଡ଼ୋଶୀମାନଙ୍କ ସହ ପରସ୍ପର ସଂଯୁକ୍ତ ହୋଇ ଏକ ତିନି-ଆୟାମୀ ନେଟୱାର୍କ ଗଠନ କରିଥାଏ, ଲାଲ ରାଜମାର ଫେଜିଓଲସ୍‌ ଭଲଗାରିସ୍‌ ଏବଂ ଅନ୍ୟାନ୍ୟ ମେସୋଫାଇଟ୍ ପରି।"
"Thomas precession is a kinematic effect in the flat spacetime of special relativity. In the curved spacetime of general relativity, Thomas precession combines with a geometric effect to produce de Sitter precession. Although Thomas precession (net rotation after a trajectory that returns to its initial velocity) is a purely kinematic effect, it only occurs in curvilinear motion and therefore cannot be observed independently of some external force causing the curvilinear motion such as that caused by an electromagnetic field, a gravitational field or a mechanical force, so Thomas precession is usually accompanied by dynamical effects.","ଯଦିଓ ଥୋମାସ୍ ପ୍ରେସେସନ୍‌ (ନିଜର ପ୍ରାରମ୍ଭିକ ବେଗକୁ ଫେରୁଥିବା ଏକ ଟ୍ରାଜେକ୍ଟୋରୀର ନେଟ୍ ଘୂର୍ଣ୍ଣନ) ଏକ ବିଶୁଦ୍ଧ କାଇନେମାଟିକ୍‌ ପ୍ରଭାବ, ଏହା କେବଳ ବକ୍ରରେଖା ଗତିରେ ଘଟିଥାଏ, ତେଣୁ କରି ବକ୍ରରେଖୀୟ ଗତି ଘଟାଉଥିବା ବାହ୍ୟ ଶକ୍ତିର ବାହାରେ ସ୍ୱତନ୍ତ୍ର ଭାବେ ଏହାକୁ ନିରୀକ୍ଷଣ କରାଯାଇ ପାରିବ ନାହିଁ, ଯେପରିକି ଯାହା ଏକ ବୈଦ୍ୟୁତିକ-ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର, ଏକ ମାଧ୍ୟାକର୍ଷଣ କ୍ଷେତ୍ର, କିମ୍ବା ଏକ ଯାନ୍ତ୍ରିକ ଶକ୍ତି କାରଣରୁ ଘଟିଥାଏ, ତେଣୁ ଥୋମାସ୍ ପ୍ରେସେସନ୍‌ ସାଧାରଣତଃ ଗତିଶୀଳ ପ୍ରଭାବ ସହ ଏକତ୍ର ଭାବେ ଆସିଥାଏ।"
